key,source,target
/17087BA54655D3EF0FFB0AA19922CB2B,"_Bonez_
""Denbel"" aka Daniil Belyakov
""Gaz Wilmbroke""
""Yaboy"" Erik Gunnoe
“Zaddy”
@Cockatrice, he believes in us!
2dRedders
7130-ManuleM-79 - Das Hellbadger
A A Marckmann
A. C. Walser
A. Jacobsson
A. Nonin
A.J. Blaho
Aaron ""Puma"" Larson
Aaron Bulger
Aaron Hunter
Aaron Rosene
Aaron Smith
Aaron Wollman
Abe Pernicka
Abraham Page
AccursedThought
Adam ""Chili"" Stevens
Adam Anderson 
Adam Barsi
Adam Cammack
Adam Dyche
Adam Gould
Adam James Westwood 
Adam Ledoux
Adam Miller
Adam Monier Edwards
Adam Murray
Adam Selby
Adam Speers
Adam Tenhouse
Adam Vazquez
Adam Wolfe Ryder
Adam Wunker
Adrian ""Crimson"" Lexington
Adrian Perez
Adrian Stein
adthree
Aeri
AeronClayton
Aerzavin
afoxnamedcoyote
Aidan Klajnscek
Aivis Vidins / Shadox
AK Rodewald
Akira Larkin
Akiteru？
Akj689
Alan ""CS42R"" Purdy
Alan White
AlaskanBeard
Albejorn
Albert Figueras
Alejandro Checa Grande
Aleks Palatnik
Aleksandar Belovski
Aleksey Russkikh
Alena Bekrina
Alena Zhukova 
Alesha
Alessa0
Alex ""Alpine"" Nordstrom
Alex ""Fiery Fox"" Garcia-Rojas
Alex ""Munk"" Munkelwitz
Alex Baltutis
Alex Egri
Alex Harper
Alex McKenzie
Alex Phillips
Alex Roche
Alex Rodriguez
Alex Tabor
Alex Tamayo
Alex Usachev
Alex Valero ""Danda""
Alex Wade
Alexander „Schlaumayr“ Gerstmayr
Alexander Barclay
Alexander Bruch
Alexander Kogan
Alexander Preymak
Alexandre Dachary
Alexandre Faveur allias ""Megatron-collection""
AlexTV
Alfonso Nishikawa
Alina Bulyga
Allandt
Allen Wang
Allen Zhao
Allexys M. Long
ALLION Benjamin
Alphonso Heuteux
altrewin
Alvin Luke
Amanda Aro
Amari aka Catmom
Amber D
Amethystine P.
Amy Bethell
Amy Bethell
Amy Zhu
An Indifferent Kat
Anastasia and Matthew
Ancor Gil
AndeAlmighty
Anders Svensson
Andrea Calogero (EFC)
Andreas Lantides
Andreas Meichelböck
Andrew ""King_Krimson"" Brown
Andrew Browne
Andrew Goulding
Andrew Kirkham
Andrew Lee McCullough
Andrew Malcolm
Andrew McLean
Andrew Morgan
Andrew Munroe
Andrew Ordner
Andrew Reekie
Andrew Saraev
Andrew Scott Wells
Andrew Thomson
Andrew Wiley
Andrey Sitnik
Andy Haigh.
Ángel CN (""kurt"")
Angelina Jackson
Angelito Villamena Jr.
AngryMono
Anissa Ennaceur
Anssi Kuoppa
Anthony Haevermaet
Anthony Ryan Peterlin
AntlerWeasel
Antoine Carayon
Anton Shemarin
Antoni Ferragut
Antonio Navis
Antumbra
Apollo
AquaCoon
Arakin
arami kyoya
Arashveer Rai
Ari ""APz"" Sovijärvi
Armand Taras 
Arnaud Comblin
Árni Óđinsson
Arno M. Scharinger
Áron Valastyán
Art Capps
Artem Morozov
Arwin John 
Asaril
Asela S
ASG Billy Jackson 
Ash Cinder
Ashlen G.
Ashley Bollhorst
Ashley Bollhorst
Asier Iturralde Sarasola
Astrobia
Astronuki
Atog
Audrey Law
auroral
Autumn G. Van Kirk
Autumn Leopard
auzbuzzard
Avery Robertson
Axel 'dervideospieler' Kothe
Ayzik
BaAnzu
Babounounouf
BadRoy
Barbariux D. Aguayo
Barry Aldridge
Barry Shitpeas
Bartosz Krawcewicz
Beachfox
Bean C
Bear0104
Becca P.
Bed
Beh Kok Seng
Bel Cando
Ben Bradford
Ben Milward
Ben Morgan
Ben Shore
Ben-ben
Benderman
Benjamin ""Talmire"" Thorkman
Benjamin Bonnett
Benjamin C. Burke
Benjamin Cool
Benoist Martins
Bernhardinski
Bersl
Beth Cosmic
Big Black Dog
Big Bopper
Big Gay Skeleton
Big Iron Marla
BigAlzBub
Bill Weakley
Billy Bo Baggins the boy who lived because he had the higher ground
Binnorie Minnorie
Björn Schneider
Blake Lind
Blake Piebenga
BloodScourge
BMC/CROC
Bob Reus
Bobby Roleman
böghund
Bogyung Ella Seon
Boo Stewart
Boris
Boris Mindzak
Boris Vigec
Boston Lee
Brad Gilchrist
Brandon Carey
Brandon Ingalls
Brandon Thompson 
Brendan Topping
Brenden Chu
Brent Disbrow
Brent Pino
Brian ""avwolf"" Roy
Brian Connors
Brian Hum
Brian Lowe
Brian Meyers
Brian Tang
Brian Walden
Brian. Michael. Smith. 
Bridgefirecomics
Britt U
Broccolee
Brooklyn Zelenka
Bryan ""deltatauhobbit"" Beaulieu
Bryan English
Bryan Rathman
Bryce Stoddart
Bryton Rondquist
Buddy Goodboy
bugrishka
Bunneh
C. Lee Roby
c.billadeau
Caitlin Jane Hughes
Calico
Callum Blackall
Callum Joyce
Calum Rowan
Cam Dow
Camille Lucas
Carlos Encarnación
Carmine Red
Carsten D
Casgadom
Cass Rising
CassieButter
Cathy 'Kensei' Tyrell-Knights
Catsworth
cbman
ccycc
Ceasepool
Ceowolf
cfroggie
CH
Chad Wolfe
Charles Prestine-Lowery
Charles Propst
Charles Thornton ""Ralley""
Charles Tsao
Charlie Kamen
Charlie-Rae Flynn
Chase ‘Talcerase’ Eichhorst
Che Cass
Chelle Destefano
ChipFoxx
CHIPS713
Chloe Spencer 
Chris ‘Errant’ Harper
Chris ""Kwissy"" Hunt
Chris ""maramilitia"" Wright
Chris & Susan Tomlinson
Chris Cooper
Chris Decker
Chris Herman (SilverJay)
Chris J. Brown
Chris Larkin
Chris Neal
Chris Pennell
Chris Renard
Chris Rock
Chris Stafford
Chris Stanton
Chris Wang
Chrisesus (Christian Ramirez Castro)
Christian Dannie Storgaard
Christian Umnig
Christina ""poisonedsodapop"" Shelby
Christoph Rabel
Christophe ""Xtooph"" Pallarès
Christopher ""Kurioms"" Bailey
Christopher Allen
Christopher Dooly
Christopher Flagg
Christopher Fleming
Christopher L. Villegas
Christopher Lloyd Coxe
Christopher Rush Galbreath
Christopher Sandusky
Christopher Sidebottom
Christopher Wallace
Cinogard
Citizen Snips
CJ White
Clara ""Femsynth"" Silva
Clara ""SeriouslyClara"" Sia
Clarissa Redwine
Clay Gardner
clockwork
Coco G.
codesnik
Cody R
Coid
Col Haywood
Cole Wong
Colin Campbell
Colin Vettier
Collin Craig Hausman
Combined
Connor Reddington
Conny Andersson
Conor Robinson
Contributes enough to be noticed
Cooper Bibaud
Cordite
Corin Talisman
Corina van der Velden
Corvette Johnny
Cory Bevilacqua
Craig Ward
Crashheart
Crazy Cactus Entertainment LLC
Cristina Kovacs
CrossCompiled
Cryptowolf
CthulhusCat
Cucu
Curt Falconi
cyanic
CyberTigerty
Cyril A. Corrigan
Cyril Hugounenq
D-inchik
Dakobah
Damien Genet
Damo
Dan Allison
Dan Hauenstein
Dan Rodriguez
Danban
Dani Galacho
Danica Mueller
Daniel -212- Crane
Daniel ""Gedracon"" Bungert
Daniel “Svaard” Flores
Daniel Bellieny
Daniel Labady
Daniel Mustaine
Daniel Swody
Daniel Twisp, Esq.
Daniel Vierna
Daniel Wildschut
Daniel Willis
Daniel Zander
Daniil Shevelev
Daria Beskorsaia
Daria Moreno-Gogoleva
DarkWolf80s
dasha kaktamee
DaSkruff
Dave 'incogNEATo' Algiers
Dave Bush
Dave Coleman
Dave Dryden
Dave Hopman
Dave O'Neill
Dave Underwood
David ""Dogsport"" Swearingen
David ""Reus"" Arellano
David & Lisa
David B
David C. Fraga
David Childs
David Coleman
David Dew
David Eggleton
David Foley
David Klemke
David Overton
David Sparks
David Tepfer
davidpasa
Dawn M ""TatteredRagDoll""
Dawson Burk
Dayle Rees
Dayton Turner
Defago Chanthalavong
deftonite
dehrk
Deimantė Petrutytė
Del Borovic
DeltaOne
Demmy Mangusso
Den Nich
Denis_Isakov_from_Krasnoyarsk
Deo TasDevil
Derek Y.
Deriman Franco
Dex
Diana Russom
Dickbutt
Diego Alés Herranz (Dinoarceuxis)
Diego Cruz
Diego Soriano
Diego Tobar
Dimitri Semenchenko 
Dino Buffetta Jr.
Dirk Jiggler
Div K
Dmitri Sotnikov
Dmitry Beley
Dmitry Kornyukhov (aka Video Games Translator)
doctor of racoon science Andrey Barkov
dogbeats
Dolan Ross Scherfel
DOMINIC BULONE 
Dominic Sommer
Dominik Debre
Dominik Kochta
Dominus Dragon
Donald A Brian
DonDiscord
Donnie Greer
Doomdork
DosKeryos
Dotan Dvir
Dr Hung
Dr. Cornelius VanDerSnoot, Booper of Snoots, Dooter of Doots
Dr. Gravitas
DraconicMentalist
Dragon Kaiser
Dragon Paragon 
Draklerahl
Draque Thompson
draw a pig wearing a raincoat and a sou'wester
DREAMFALL ONE (S.W.)
Drew Wills
Driftwood
Drip T Rat
Dronon
Drunken Foxx
Dugan Chen
Dumnorix
Duncan Sample
Dursul
Dustin Bridges
Dustin Howell
Dustin Tinch
Dustin Willcox 
Dwayne Clarke
Dyktator
Dylan ""Dragon Robot"" Walsh
Dynamo
dzil123
E the Weasel
E. B. Naime
Eamon Brennan
Earl
Ed James
Eda Altuner
Eden
edenwax
Edgar Vasquez (aka) Calaca_La_Vaca
EDOUARD LOMBARD
Eduard Lukhmanov
Edward Hyena
Edward Laverick
Edward Söderberg
Edwin Tjhin
Eggo & OtherWeird
Egor Zakharov
Eigengrau
Einsteisenberg
Eisa AlAwadhi
Eivind ""flesk"" K. Nilsbakken
Ekaterina Sukhova
Ekaterina T
El-Ricado
Elah Bozorg-Grayeli 
Elena Kuzyk
Elena Semenova
Elena Zabidi
Elias Teigen
ElijahBen ""Umbre"" Jasso
Elizaveta Khimich
Ella Rae Fisher
Elle Kaisman
Elliott Gibb
Elliott Haviland
Elmar Tewes
Emiri Ninomiya
Emma & James Caudwell
Emma Ríos
Enric Nart
EP Eriksson
eqj
Equijoshium
Eric ""WildWeiler"" Lane
Eric Flanagan 
Eric Hestness
Erskin Cherry
Essem Harris
Esteban Gaspar Silva
Esteban Molina
Esther Crumbles
Ethan ""Gen_Booms"" Rust
Ethan Callahan
Ethan Staghorn
Eugene Brodsky
evamoeba
Evan Karas
Evan Waninger
Eversong
Evgenie ""Dire Boar Games"" Tivaniuk
Evie Patamon
Ezra Buncoon
Fabian Buck
Fabian Gollnick
Fabrice Fournet
Fairbank
Faith Awai
Fatboy
Fedor Zhelne
Felix Foakes
Felix Kramer
Felix Vale
Felix Wenger
Fellow Traveller
Fermin Serena Hortas
Fernando Hernández
Festy_Dog
FinalBetaMan
firesock
Fletcher ""Kuma"" Farnchez
Floyd Hoelzl
FluidFox
Forrest G. Emerson & StabbyQuest",
/8396D32F4586F797CD723ABF4CB09863,additional environment pixel art,
/B633976844794A99B71885BA6171CD5E,additional environment pixel art,
/3542D26B4753C8C401A7B387EC1D4CB5,additional programming,
/8BA249B5423DB703939D309071EEE3BE,additional writing,
/8CEC8A6C4D73C4A484DF8786DC716D12,additional writing,
/D03893B34C4DA9DD74CB0593176FCACF,additional writing,
/9A17E6AD40CE3FBD62D87DA9B1AA3DD7,and everyone on our social media!,
/7FF05BE74A636E5EC08397AEED5E4BD2,"art direction, lighting, character & environment design, 
concept art, character & environment pixel art, level design",
/50909AF247C09D3BB11D5FA0C1F81908,"character & environment animation, cutscene animation, character pixel art, character design",
/39993E41444D79FE1F1331958014F399,"character & environment design, concept art, character & environment pixel art ",
/E1861FC04E0B5170AC57018827E8C58E,"character & environment design, concept art, character & environment pixel art, character animation",
/30BBDA644BDD2A6782BCE9B60525C12E,"character & environment design, concept art, character & environment pixel art, cinematics design & animation, level design, graphic design",
/EB49EE6044BFDEA7E578848740414654,"concept art & design, location scouting, video editing",
/9F1118A041EA401AB26325A15A6118F4,"environment pixel art, character & environment animation",
/63C351574274DA003B7B49A8A5B2B8C0,"game direction, lead writing, narrative design, 
game design,  business development, marketing, social media, studio administration",
/8EC710364D0C8656AC43ACAF91817570,legal assistance,
/1612A1E145032FEFC4B10BA76E09648A,"music, vocals, sound design",
/F39120A548A92F291E0E8AB04ECD1A21,"music, vocals, sound design, game design, programming, business development, studio administration",
/02DB5C8744F30488747E4BBEAF60BCC3,new item,
/72DB37264A272B68730B4EACB7D7FCC2,new item,
/A628253242618390FF172B9B5AE90F85,new item,
/2A968195448EC3F2BB5ECBAC7EEFDD75,new objectiv,
/6C3A4CBC483BA6948CEC379C001718FE,new objective,
/23AB96A045E2677773607793CF6263BE,"production, project management,
studio administration",
/6FE3D77C4CECDA7E058756BC0C018AAC,"programming, game logic, UI logic, tools development, QA",
/6F7CBA754444AA01E8C930AAA7A073C2,"programming, game logic, UI logic, tools development, QA, tech art",
/23B66237407235E61C6B6E9EC2654E74,quality production,
/E6090A9A492A1EA9E424F19030DFCA8D,"social media, community direction, PR",
/3185A5694D8C405D9E1585AF82672DF4,"tech art, VFX, lighting",
/C38DF4B94E516E4CA855ADA25B5CCD47,"writing, narrative design",
/2D1F87A245C3ECA2ED8CCD9706826562,"{1}
{0} is current language ",
/F7A7C4914DEC50C674B5CB8283D86FE5,"{1}
{0} is current language ",
/E73624574DBB32C7EFA4139CCDB8A90C,"© EggNut, 2021",
/FFB4D4014563CF2D44BE289C39A8786C,“Abode”,
/FE60EA50408F52F422B0F1909E274AFF,“Beyond the Smoke Screen”,
/5019E6994C31FBD80DB3B58D8F086FB8,“Calling”,
/F16325934057ECBEDD8B06BE9272122F,“Clip UP and Let’s Go”,
/18F3CE2F49D12AA491E0A787BED4C2D2,"“Coming Home” ",
/76082DD64AB3E700E4F559BA1EBEA494,“D.O.B.”,
/2A2F63B94C5D351F9931BC819747F24E,"“Endless February, Pt.1”",
/EB00C62F4A2962603C480786B0324DF1,"“Endless February, Pt.2”",
/99682FF342B313D4363F228B79702B84,“Grinding for Life”,
/160818C24DA95055E6CB3BB8A8942EBD,“Housing Supply”,
/FD1BE1C94CB6B7C648CCB0B7402C58E2,“I Wonder”,
/98B63DDD4ADE3E88596CC8B03070056F,“My Heart Feels Small Today”,
/4A4A79AE48FD099220DCA2A7E8FA9F77,“Not Trapped Yet”,
/F78BBEC04EF5C8719266E1A782DDAD4D,"“Not Your Usual Night” ",
/620EA71348F0841E5C835FA509AB2F00,“Of a Soul Withering in the House of Flesh”,
/0E58728145E192340529868F6A1E17DC,“Post-Colonial Hangover”,
/91A3008C408873C710A11EABBF009F88,“Public Disquiet”,
/1F3024794CFFFC26C2EC02A22128B7FF,"“Rainy Streets” ",
/8557C63D43EE16655244BEB272AEA962,“Screaming Lights”,
/0B45C6A54644F8B83FD505A25DDDBECD,“Starling”,
/2321D3FA4FA8EBD96BBB3D8C65DACBBC,“Stay With Me”,
/01B5F74C46D3082C204EDB9E302D3C82,“Storming The Gate”,
/5160FEE345A73A1292630DBF22970500,“Stub My Cigarette Out on Your Tail”,
/2EB4495A49967660AB0E4AB4C9F5A8E7,“The Fall Of Man”,
/91F66C0C4473865C24B845B911FBAA69,“The Warmth of Parents’ Hands”,
/14261BD949FFD04C2D5ACF9F020AA927,“There Go the Clouds”,
/B16ACAA9455762F3CE993B8BF9E4D0C7,“There Goes the Sun”,
/1A17B15646424BC7AD411499F230547E,“To Be Changed”,
/D54E244045F08F7168B3118340CC84C6,“Who Poisoned the Soup”,
